date,state,"US job postings, 2020 vs. 2019, % gap in trend"
2020-04-04,sc,-24.2136659436009
2020-04-04,tn,-22.8088701161563
2020-04-04,tx,-27.4592119072608
2020-04-04,va,-22.070113773009
2020-04-04,wv,-26.8557692307692
2020-04-04,il,-25.0396344306631
2020-04-04,in,-30.3412322274882
2020-04-04,ia,-21.1542030061236
2020-04-04,ks,-25.3569762015866
2020-04-04,mi,-25.3080657206871
2020-04-04,mn,-26.7617689015692
2020-04-04,mo,-22.5378433937582
2020-04-04,ne,-23.1532116044119
2020-04-04,nd,-25.5417956656347
2020-04-04,oh,-24.2805412616733
2020-04-04,sd,-18.8114134542706
2020-04-04,wi,-26.014828544949
2020-04-04,ct,-24.8347761332961
2020-04-04,me,-28.8163765199895
2020-04-04,ma,-28.1879194630872
2020-04-04,nh,-31.6015764958796
2020-04-04,nj,-25.3754867420731
2020-04-04,ny,-27.1979818742409
2020-04-04,pa,-27.2413149047441
2020-04-04,ri,-21.5798888993503
2020-04-04,vt,-33.2139425176902
2020-04-05,ak,-22.8066861837756
2020-04-05,az,-31.3975097565508
2020-04-05,ca,-26.6666666666667
2020-04-05,co,-30.792799693604
2020-04-05,hi,-42.6895723653828
2020-04-05,id,-28.421872296245
2020-04-05,mt,-27.2678762006403
2020-04-05,nv,-31.2759186035297
2020-04-05,nm,-31.3134057971015
2020-04-05,or,-28.4440690690691
2020-04-05,ut,-31.6732883673658
2020-04-05,wa,-24.1669858291842
2020-04-05,wy,-23.0164601442574
2020-04-05,al,-20.7052267486549
2020-04-05,ar,-25.9193743599292
2020-04-05,dc,-22.516010978957
2020-04-05,de,-25.4487954608874
2020-04-05,fl,-30.0695358015411
2020-04-05,ga,-25.9119615420869
2020-04-05,ky,-18.3794466403162
2020-04-05,la,-24.5698166431594
2020-04-05,md,-22.6447947214076
2020-04-05,ms,-23.6957946988855
2020-04-05,nc,-25.645358115085
2020-04-05,ok,-24.8136111642133
2020-04-05,sc,-25.1129994576026
2020-04-05,tn,-24.1740299654245
2020-04-05,tx,-28.9312977099237
2020-04-05,va,-23.1125092524056
2020-04-05,wv,-28.114494284891
2020-04-05,il,-26.2643196423582
2020-04-05,in,-31.5000948226816
2020-04-05,ia,-22.2902178952248
2020-04-05,ks,-26.5327102803738
2020-04-05,mi,-26.5764925373134
2020-04-05,mn,-28.3410793891682
2020-04-05,mo,-23.7570093457944
2020-04-05,ne,-24.3163066654306
2020-04-05,nd,-26.9213278763074
2020-04-05,oh,-25.5402189433603
2020-04-05,sd,-20.3132370978394
2020-04-05,wi,-27.2828198723286
2020-04-05,ct,-25.9042305904231
2020-04-05,me,-30.082860880942
2020-04-05,ma,-29.5207956600362
2020-04-05,nh,-33.011358554691
2020-04-05,nj,-26.5311778290993
2020-04-05,ny,-28.3062861406454
2020-04-05,pa,-28.5101622226366
2020-04-05,ri,-23.0241518654262
2020-04-05,vt,-34.7413342623236
2020-04-06,ak,-23.7446808510638
2020-04-06,az,-33.2622996386547
2020-04-06,ca,-27.9481935923654
2020-04-06,co,-32.0657366711256
2020-04-06,hi,-43.7817376050226
2020-04-06,id,-30.0345125107852
2020-04-06,mt,-28.8170137350465
2020-04-06,nv,-32.4805232278542
2020-04-06,nm,-33.5504296698327
2020-04-06,or,-29.8007670002806
2020-04-06,ut,-33.1397492625369
2020-04-06,wa,-25.3390639923591
2020-04-06,wy,-23.9833256137101
2020-04-06,al,-21.7345370726085
2020-04-06,ar,-27.0622151957593
2020-04-06,dc,-23.4885844748858
2020-04-06,de,-26.5887373596809
2020-04-06,fl,-31.2177744445486
2020-04-06,ga,-27.0041400075273
2020-04-06,ky,-19.4035746025476
2020-04-06,la,-25.2754496656936
2020-04-06,md,-23.7167169914905
2020-04-06,ms,-24.5228293413174
2020-04-06,nc,-26.6398050974513
2020-04-06,ok,-25.756852258619
2020-04-06,sc,-26.1171797418073
2020-04-06,tn,-25.4026073619632
2020-04-06,tx,-30.1724959496807
2020-04-06,va,-24.1446273349362
2020-04-06,wv,-29.2353392104255
2020-04-06,il,-27.492334850878
2020-04-06,in,-32.3423252279635
2020-04-06,ia,-23.3367261959841
2020-04-06,ks,-27.5829827021973
2020-04-06,mi,-27.6913039425855
2020-04-06,mn,-29.5493277788298
2020-04-06,mo,-24.9184301295796
2020-04-06,ne,-25.3356792295583
2020-04-06,nd,-28.2731069547848
2020-04-06,oh,-26.6730038022814
2020-04-06,sd,-21.6506500847937
2020-04-06,wi,-28.3919830054493
2020-04-06,ct,-26.9713011981053
2020-04-06,me,-31.1646516482561
2020-04-06,ma,-30.8953341740227
2020-04-06,nh,-34.3193157519601
2020-04-06,nj,-27.6560486098324
2020-04-06,ny,-29.425458608809
2020-04-06,pa,-29.6213601265234
2020-04-06,ri,-24.3202700168761
2020-04-06,vt,-36.2672690937527
2020-04-07,ak,-25.1839969805624
2020-04-07,az,-34.7504621072089
2020-04-07,ca,-29.2002720824021
2020-04-07,co,-33.3047128410609
2020-04-07,hi,-44.9331489165514
2020-04-07,id,-31.5898141775637
2020-04-07,mt,-30.2130292583753
2020-04-07,nv,-33.7010744435917
2020-04-07,nm,-34.3136367749525
2020-04-07,or,-31.0791903740323
2020-04-07,ut,-34.4656172328086
2020-04-07,wa,-26.4703078829473
2020-04-07,wy,-25.291936978684
2020-04-07,al,-22.8302611367127
2020-04-07,ar,-28.227306547619
2020-04-07,dc,-24.1130870953032
2020-04-07,de,-27.6650921552283
2020-04-07,fl,-32.3471585057579
2020-04-07,ga,-28.1135445060626
2020-04-07,ky,-20.3813475597708
2020-04-07,la,-25.9975474011886
2020-04-07,md,-24.6664229574118
2020-04-07,ms,-25.3883586000374
2020-04-07,nc,-27.6717200074864
2020-04-07,ok,-26.6087454649608
2020-04-07,sc,-27.1201732226633
2020-04-07,tn,-26.5900383141762
2020-04-07,tx,-31.4029907610249
2020-04-07,va,-25.2218934911243
2020-04-07,wv,-30.3262221371855
2020-04-07,il,-28.5873295612652
2020-04-07,in,-33.1908019764348
2020-04-07,ia,-24.3048498845266
2020-04-07,ks,-28.5674183587536
2020-04-07,mi,-28.8107202680067
2020-04-07,mn,-30.8716592690528
2020-04-07,mo,-25.8941877794337
2020-04-07,ne,-26.4112530075884
2020-04-07,nd,-29.7118521203335
2020-04-07,oh,-27.7645942097769
2020-04-07,sd,-22.9192137684567
2020-04-07,wi,-29.4660149405146
2020-04-07,ct,-27.9936926073648
2020-04-07,me,-32.1877983164107
2020-04-07,ma,-32.238082413143
2020-04-07,nh,-35.5326338253601
2020-04-07,nj,-28.7981651376147
2020-04-07,ny,-30.523282832977
2020-04-07,pa,-30.6249419630421
2020-04-07,ri,-25.7813962193524
2020-04-07,vt,-37.8411158277744
2020-04-08,ak,-26.3296372862244
2020-04-08,az,-35.8898812264064
2020-04-08,ca,-30.181183993799
2020-04-08,co,-34.3479501569485
2020-04-08,hi,-45.4369825206992
2020-04-08,id,-32.9886334501325
2020-04-08,mt,-31.5405571667106
2020-04-08,nv,-34.696217042415
2020-04-08,nm,-35.007225433526
2020-04-08,or,-32.3245451169699
2020-04-08,ut,-35.6520143158667
2020-04-08,wa,-27.4185891958606
2020-04-08,wy,-26.4201401696791
2020-04-08,al,-23.8624389309321
2020-04-08,ar,-29.3817304121797
2020-04-08,dc,-24.6064246064246
2020-04-08,de,-28.6228872263785
2020-04-08,fl,-33.3084182005045
2020-04-08,ga,-29.1486967935496
2020-04-08,ky,-21.343990526939
2020-04-08,la,-26.6296156744537
2020-04-08,md,-25.492341356674
2020-04-08,ms,-26.3874638559836
2020-04-08,nc,-28.5620976019408
2020-04-08,ok,-27.4001334731624
2020-04-08,sc,-28.0547057764981
2020-04-08,tn,-27.6366068016813
2020-04-08,tx,-32.4522202148902
2020-04-08,va,-26.1166482096715
2020-04-08,wv,-31.4609956131985
2020-04-08,il,-29.5652173913043
2020-04-08,in,-33.8907363420428
2020-04-08,ia,-25.3635192343088
2020-04-08,ks,-29.4485981308411
2020-04-08,mi,-29.6946068875893
2020-04-08,mn,-32.0477847803593
2020-04-08,mo,-26.810449009947
2020-04-08,ne,-27.4437476945776
2020-04-08,nd,-31.1671924290221
2020-04-08,oh,-28.6255565027944
2020-04-08,sd,-24.2075736325386
2020-04-08,wi,-30.3896342584084
2020-04-08,ct,-28.8224956063269
2020-04-08,me,-33.2441990856551
2020-04-08,ma,-33.4286224763266
2020-04-08,nh,-36.7265645746658
2020-04-08,nj,-29.6079685643791
2020-04-08,ny,-31.432545201669
2020-04-08,pa,-31.4010556533012
2020-04-08,ri,-26.8987341772152
2020-04-08,vt,-39.3712316968131
2020-04-09,ak,-26.8655311941282
2020-04-09,az,-36.8145012881855
2020-04-09,ca,-30.9797852790405
2020-04-09,co,-35.2628582273676
2020-04-09,hi,-45.9417225847964
2020-04-09,id,-33.895849313901
2020-04-09,mt,-32.7231321713235
2020-04-09,nv,-35.3991596638655
2020-04-09,nm,-35.5487419965732
2020-04-09,or,-33.2468735525706
2020-04-09,ut,-36.7429094236048
2020-04-09,wa,-28.1827661389705
2020-04-09,wy,-26.9567622384069
2020-04-09,al,-24.8422260470453
2020-04-09,ar,-30.4275248075675
2020-04-09,dc,-25.1112523839797
2020-04-09,de,-29.3483270347497
2020-04-09,fl,-34.2681449734464
2020-04-09,ga,-30.2029744645028
2020-04-09,ky,-22.1784130113356
2020-04-09,la,-27.3847601128881
2020-04-09,md,-26.1534261534262
2020-04-09,ms,-27.1407297096054
2020-04-09,nc,-29.5036252091467
2020-04-09,ok,-28.1416603198781
2020-04-09,sc,-28.974059779194
2020-04-09,tn,-28.6353680601848
2020-04-09,tx,-33.5073068893528
2020-04-09,va,-26.9503546099291
2020-04-09,wv,-32.4116305587229
2020-04-09,il,-30.4351843296683
2020-04-09,in,-34.6245134339694
2020-04-09,ia,-26.4112903225806
2020-04-09,ks,-30.3488155194926
2020-04-09,mi,-30.6296296296296
2020-04-09,mn,-33.1865454886161
2020-04-09,mo,-27.7937494203839
2020-04-09,ne,-28.4637308081272
2020-04-09,nd,-32.336566091954
2020-04-09,oh,-29.537938202778
2020-04-09,sd,-24.7830549594103
2020-04-09,wi,-31.2482828097811
2020-04-09,ct,-29.6214219759926
2020-04-09,me,-34.0782122905028
2020-04-09,ma,-34.5355775224864
2020-04-09,nh,-37.7228596646072
2020-04-09,nj,-30.3892079117674
2020-04-09,ny,-32.2753770704173
2020-04-09,pa,-32.2559793148029
2020-04-09,ri,-28.1846838494345
2020-04-09,vt,-40.8432599194447
2020-04-10,ak,-27.2058823529412
2020-04-10,az,-37.6702245123298
2020-04-10,ca,-31.6502224801702
2020-04-10,co,-36.2681056518035
2020-04-10,hi,-46.741428440114
2020-04-10,id,-34.853253934496
2020-04-10,mt,-33.9178225595394
2020-04-10,nv,-36.0973282442748
2020-04-10,nm,-36.1228718133502
2020-04-10,or,-34.1474697011749
2020-04-10,ut,-37.8898413277403
2020-04-10,wa,-29.1354985323359
2020-04-10,wy,-27.945382415352
2020-04-10,al,-25.8123088685015
2020-04-10,ar,-31.4375694701741
2020-04-10,dc,-25.6956403516723
2020-04-10,de,-30.0598251265532
2020-04-10,fl,-35.2913839576169
2020-04-10,ga,-31.2225646773139
2020-04-10,ky,-22.8351886513644
2020-04-10,la,-28.3568075117371
2020-04-10,md,-26.9538349691022
2020-04-10,ms,-27.8562140070593
2020-04-10,nc,-30.4690396737115
2020-04-10,ok,-28.9383561643836
2020-04-10,sc,-30.0268817204301
2020-04-10,tn,-29.5659606800266
2020-04-10,tx,-34.5177184006064
2020-04-10,va,-27.7394424510074
2020-04-10,wv,-33.2574895714827
2020-04-10,il,-31.2794457274827
2020-04-10,in,-35.2907693767195
2020-04-10,ia,-27.3599561363429
2020-04-10,ks,-31.2360387192852
2020-04-10,mi,-31.4874734214662
2020-04-10,mn,-34.2122487143525
2020-04-10,mo,-28.7882995464223
2020-04-10,ne,-29.514812436944
2020-04-10,nd,-33.3721764073145
2020-04-10,oh,-30.3941908713693
2020-04-10,sd,-25.4350860865519
2020-04-10,wi,-32.1118523256877
2020-04-10,ct,-30.3368712505768
2020-04-10,me,-34.8284734133791
2020-04-10,ma,-35.6045127476237
2020-04-10,nh,-38.65738701436
2020-04-10,nj,-31.202836621511
2020-04-10,ny,-33.0347247875877
2020-04-10,pa,-33.032091479159
2020-04-10,ri,-29.5746055181323
2020-04-10,vt,-42.3874989326274
2020-04-11,ak,-27.3981665249031
2020-04-11,az,-38.0807802005704
2020-04-11,ca,-31.9651500484027
2020-04-11,co,-36.7873688191359
2020-04-11,hi,-47.1639042357274
2020-04-11,id,-35.6106254773827
2020-04-11,mt,-34.6631899174272
2020-04-11,nv,-36.2943920784538
2020-04-11,nm,-36.6714567989941
2020-04-11,or,-34.7858266259599
2020-04-11,ut,-38.6140414696253
2020-04-11,wa,-29.7535545023697
2020-04-11,wy,-28.6440051727323
2020-04-11,al,-26.7358796075817
2020-04-11,ar,-32.417684054754
2020-04-11,dc,-26.2790908267681
2020-04-11,de,-30.5678059536935
2020-04-11,fl,-35.9298115309628
2020-04-11,ga,-31.8555161470973
2020-04-11,ky,-23.4987714987715
2020-04-11,la,-29.2170651664323
2020-04-11,md,-27.5426807119506
2020-04-11,ms,-28.5303128771702
2020-04-11,nc,-31.1240525050841
2020-04-11,ok,-29.5870906502136
2020-04-11,sc,-30.8228980322004
2020-04-11,tn,-30.214738435342
2020-04-11,tx,-35.1215819850506
2020-04-11,va,-28.1761353189925
2020-04-11,wv,-33.8000189196859
2020-04-11,il,-31.8463101505495
2020-04-11,in,-35.563346915569
2020-04-11,ia,-27.9748335916841
2020-04-11,ks,-31.8291550603528
2020-04-11,mi,-32.0221606648199
2020-04-11,mn,-34.7603059130759
2020-04-11,mo,-29.5036509843793
2020-04-11,ne,-30.0961098398169
2020-04-11,nd,-33.9695340501792
2020-04-11,oh,-30.93511630097
2020-04-11,sd,-25.759970251929
2020-04-11,wi,-32.6766985864113
2020-04-11,ct,-30.9991696650982
2020-04-11,me,-35.2517985611511
2020-04-11,ma,-36.3555713271824
2020-04-11,nh,-39.1113066432028
2020-04-11,nj,-31.7628903413217
2020-04-11,ny,-33.5578520022144
2020-04-11,pa,-33.4347625633933
2020-04-11,ri,-30.4159764402724
2020-04-11,vt,-43.4945504087193
2020-04-12,ak,-28.0195967589975
2020-04-12,az,-38.5668350941663
2020-04-12,ca,-32.3364305071622
2020-04-12,co,-37.3915503583553
2020-04-12,hi,-47.707182320442
2020-04-12,id,-36.2459820673321
2020-04-12,mt,-35.2971710355567
2020-04-12,nv,-36.4984317080125
2020-04-12,nm,-37.5492654962379
2020-04-12,or,-35.5249792224582
2020-04-12,ut,-39.3725063474791
2020-04-12,wa,-30.6004728132388
2020-04-12,wy,-29.260182876143
2020-04-12,al,-27.5422923398593
2020-04-12,ar,-33.3918182657679
2020-04-12,dc,-26.9307288840658
2020-04-12,de,-31.0449407223601
2020-04-12,fl,-36.5609348914858
2020-04-12,ga,-32.4440298507463
2020-04-12,ky,-23.9941118743867
2020-04-12,la,-30.0636465743167
2020-04-12,md,-28.1553398058252
2020-04-12,ms,-29.2499302909192
2020-04-12,nc,-31.667898042113
2020-04-12,ok,-30.2898276188672
2020-04-12,sc,-31.5403859899928
2020-04-12,tn,-30.8396226415094
2020-04-12,tx,-35.7048374905518
2020-04-12,va,-28.6855883163406
2020-04-12,wv,-34.2498110355253
2020-04-12,il,-32.4194590602788
2020-04-12,in,-35.6817750805993
2020-04-12,ia,-28.5298133818844
2020-04-12,ks,-32.5122696545976
2020-04-12,mi,-32.4009969537524
2020-04-12,mn,-35.2842653763841
2020-04-12,mo,-30.1569713758079
2020-04-12,ne,-30.5717939349653
2020-04-12,nd,-34.6022930849158
2020-04-12,oh,-31.3358419567263
2020-04-12,sd,-25.9359033906177
2020-04-12,wi,-33.2514108865829
2020-04-12,ct,-31.6735822959889
2020-04-12,me,-35.5582212321138
2020-04-12,ma,-36.9732990330879
2020-04-12,nh,-39.5567672148448
2020-04-12,nj,-32.3268044976424
2020-04-12,ny,-34.0802213001383
2020-04-12,pa,-33.7547291685891
2020-04-12,ri,-31.072511717673
2020-04-12,vt,-44.2582511058183
2020-04-13,ak,-28.6971171845751
2020-04-13,az,-39.0006429686782
2020-04-13,ca,-32.7459333849729
2020-04-13,co,-38.072357263991
2020-04-13,hi,-48.3651100672377
2020-04-13,id,-36.8621155795877
2020-04-13,mt,-36.0948275862069
2020-04-13,nv,-37.052851314166404
2020-04-13,nm,-38.1637761487574
2020-04-13,or,-36.1476843752877
2020-04-13,ut,-40.0435255712731
2020-04-13,wa,-31.4627935489956
2020-04-13,wy,-30.1411569332964
2020-04-13,al,-28.3190883190883
2020-04-13,ar,-34.4032466334625
2020-04-13,dc,-27.1521386031402
2020-04-13,de,-31.6761624701342
2020-04-13,fl,-37.1253595620302
2020-04-13,ga,-32.975646169637
2020-04-13,ky,-24.4895956026698
2020-04-13,la,-31.109865470852
2020-04-13,md,-28.6647314949202
2020-04-13,ms,-30.0725311511996
2020-04-13,nc,-32.2282759257549
2020-04-13,ok,-30.9848484848485
2020-04-13,sc,-32.1505184125849
2020-04-13,tn,-31.6002637279834
2020-04-13,tx,-36.4340353196714
2020-04-13,va,-29.1800569277385
2020-04-13,wv,-34.9618032632274
2020-04-13,il,-32.9423716291097
2020-04-13,in,-36.1076879325054
2020-04-13,ia,-29.1973456958458
2020-04-13,ks,-33.1575050897649
2020-04-13,mi,-32.8624192059095
2020-04-13,mn,-35.9684161634928
2020-04-13,mo,-30.8623717533968
2020-04-13,ne,-31.2881757680737
2020-04-13,nd,-35.3877806601664
2020-04-13,oh,-31.8544976031582
2020-04-13,sd,-25.9752350805325
2020-04-13,wi,-33.8304838122954
2020-04-13,ct,-32.2613343162551
2020-04-13,me,-35.8430631868132
2020-04-13,ma,-37.3670212765957
2020-04-13,nh,-40.177551199789
2020-04-13,nj,-32.8378500861053
2020-04-13,ny,-34.5342301667742
2020-04-13,pa,-34.2421441774492
2020-04-13,ri,-31.8486546055653
2020-04-13,vt,-44.5716709075488
2020-04-14,ak,-29.0346626910175
2020-04-14,az,-39.3302752293578
2020-04-14,ca,-33.207510646535
2020-04-14,co,-38.7342486364491
2020-04-14,hi,-48.8534855879915
2020-04-14,id,-37.477872376296
2020-04-14,mt,-36.8199759739145
2020-04-14,nv,-38.0681818181818
2020-04-14,nm,-38.5435327839484
2020-04-14,or,-36.8010283720503
2020-04-14,ut,-40.7316852304627
2020-04-14,wa,-32.2835385917082
2020-04-14,wy,-30.6564632122441
2020-04-14,al,-29.218809252939
2020-04-14,ar,-35.280029476787
2020-04-14,dc,-27.6917536910335
2020-04-14,de,-32.1878158595975
2020-04-14,fl,-37.6611332653251
2020-04-14,ga,-33.5323754431797
2020-04-14,ky,-25.2329116406786
2020-04-14,la,-32.0499673720518
2020-04-14,md,-29.1372122530361
2020-04-14,ms,-31.0136579020719
2020-04-14,nc,-32.7245895591219
2020-04-14,ok,-31.7114729269216
2020-04-14,sc,-32.7498437081361
2020-04-14,tn,-32.3438233912635
2020-04-14,tx,-37.1097066314499
2020-04-14,va,-29.6027887349784
2020-04-14,wv,-35.6369456736654
2020-04-14,il,-33.4656206737425
2020-04-14,in,-36.5835151285213
2020-04-14,ia,-29.9483180705413
2020-04-14,ks,-33.8443069535506
2020-04-14,mi,-33.3610341643583
2020-04-14,mn,-36.5263353115727
2020-04-14,mo,-31.6805170821791
2020-04-14,ne,-31.8967084924532
2020-04-14,nd,-36.0146415498616
2020-04-14,oh,-32.3035026763076
2020-04-14,sd,-26.3050153531218
2020-04-14,wi,-34.3687556766576
2020-04-14,ct,-32.8516200294551
2020-04-14,me,-36.0557083906465
2020-04-14,ma,-37.6106978391782
2020-04-14,nh,-40.6252744357601
2020-04-14,nj,-33.2669142287836
2020-04-14,ny,-34.9834376150166
2020-04-14,pa,-34.7174697123832
2020-04-14,ri,-32.2903285006423
2020-04-14,vt,-44.7791504484684
2020-04-15,ak,-29.6182780718863
2020-04-15,az,-39.7982576799633
2020-04-15,ca,-33.7947725072604
2020-04-15,co,-39.4857839917425
2020-04-15,hi,-49.4007007191591
2020-04-15,id,-38.1877839475013
2020-04-15,mt,-37.5768967874231
2020-04-15,nv,-38.8200813084996
2020-04-15,nm,-39.2809229943654
2020-04-15,or,-37.4713696747595
2020-04-15,ut,-41.3559015206372
2020-04-15,wa,-33.1551804969527
2020-04-15,wy,-31.1297302274192
2020-04-15,al,-29.9668089141773
2020-04-15,ar,-36.0934768607968
2020-04-15,dc,-28.3134154012041
2020-04-15,de,-32.7974276527331
2020-04-15,fl,-38.266110338433
2020-04-15,ga,-34.0707551572855
2020-04-15,ky,-25.9506076048608
2020-04-15,la,-32.7249022164276
2020-04-15,md,-29.5423652016312
2020-04-15,ms,-31.7784798364616
2020-04-15,nc,-33.1920773836942
2020-04-15,ok,-32.3805016564127
2020-04-15,sc,-33.2946428571429
2020-04-15,tn,-33.0801687763713
2020-04-15,tx,-37.8335061751673
2020-04-15,va,-30.1146263182027
2020-04-15,wv,-36.1450309975578
2020-04-15,il,-33.9241207421767
2020-04-15,in,-37.0623398804441
2020-04-15,ia,-30.5945163333635
2020-04-15,ks,-34.6302784436659
2020-04-15,mi,-33.9458860467264
2020-04-15,mn,-37.1238077599778
2020-04-15,mo,-32.4072364777552
2020-04-15,ne,-32.3347857661583
2020-04-15,nd,-36.6188396756082
2020-04-15,oh,-32.8705440900563
2020-04-15,sd,-26.5742721607292
2020-04-15,wi,-34.9396496959797
2020-04-15,ct,-33.5509378447959
2020-04-15,me,-36.2940670679278
2020-04-15,ma,-37.8076854967239
2020-04-15,nh,-41.0179903466433
2020-04-15,nj,-33.861762840837
2020-04-15,ny,-35.4390804597701
2020-04-15,pa,-35.1759259259259
2020-04-15,ri,-32.7492890560499
2020-04-15,vt,-44.9155405405405
2020-04-16,ak,-30.1333086465469
2020-04-16,az,-40.1504035216434
2020-04-16,ca,-34.3123000872347
2020-04-16,co,-40.1368194171118
2020-04-16,hi,-49.6950656070967
2020-04-16,id,-38.8506133422954
2020-04-16,mt,-37.969828688315
2020-04-16,nv,-39.4716981132076
2020-04-16,nm,-39.8763662426089
2020-04-16,or,-38.0538264372025
2020-04-16,ut,-41.9135634683338
2020-04-16,wa,-33.8979878334113
2020-04-16,wy,-31.4850574712644
2020-04-16,al,-30.4793545325107
2020-04-16,ar,-36.7714653428939
2020-04-16,dc,-28.9351021871639
2020-04-16,de,-33.3363987493103
2020-04-16,fl,-38.7569573283859
2020-04-16,ga,-34.4946758826826
2020-04-16,ky,-26.5184169278997
2020-04-16,la,-33.0787144853284
2020-04-16,md,-29.9265439376077
2020-04-16,ms,-32.4993023904753
2020-04-16,nc,-33.5236691840118
2020-04-16,ok,-32.9261363636364
2020-04-16,sc,-33.8508208422555
2020-04-16,tn,-33.6269090227677
2020-04-16,tx,-38.4144042232277
2020-04-16,va,-30.5774518790101
2020-04-16,wv,-36.524024024024
2020-04-16,il,-34.2690922522855
2020-04-16,in,-37.4240121580547
2020-04-16,ia,-31.0659439927733
2020-04-16,ks,-35.2366918401179
2020-04-16,mi,-34.4263809347866
2020-04-16,mn,-37.5890461652327
2020-04-16,mo,-33.0133825565298
2020-04-16,ne,-32.6656394453005
2020-04-16,nd,-37.1898621609604
2020-04-16,oh,-33.3333333333333
2020-04-16,sd,-26.9938650306748
2020-04-16,wi,-35.4247891921298
2020-04-16,ct,-34.1519499632082
2020-04-16,me,-36.4935847756824
2020-04-16,ma,-37.8579661317493
2020-04-16,nh,-41.2890762205831
2020-04-16,nj,-34.4055817325118
2020-04-16,ny,-35.9308950560559
2020-04-16,pa,-35.6182172340228
2020-04-16,ri,-32.9719797887
2020-04-16,vt,-44.8569740950131
2020-04-17,ak,-30.6470968337487
2020-04-17,az,-40.4735682819383
2020-04-17,ca,-34.8345142191595
2020-04-17,co,-40.6408094435076
2020-04-17,hi,-49.8567335243553
2020-04-17,id,-39.4595501846257
2020-04-17,mt,-38.0041011619959
2020-04-17,nv,-39.9528079282681
2020-04-17,nm,-40.4499417406113
2020-04-17,or,-38.6120508366097
2020-04-17,ut,-42.3213150485878
2020-04-17,wa,-34.461797437576
2020-04-17,wy,-31.8140047785334
2020-04-17,al,-30.8890577507599
2020-04-17,ar,-37.3944179214102
2020-04-17,dc,-29.4754744002864
2020-04-17,de,-33.5489235886538
2020-04-17,fl,-39.4595096582467
2020-04-17,ga,-34.8700205722835
2020-04-17,ky,-27.0222570840278
2020-04-17,la,-33.6652088955057
2020-04-17,md,-29.9909090909091
2020-04-17,ms,-33.1936685288641
2020-04-17,nc,-33.6070110701107
2020-04-17,ok,-33.3807222064259
2020-04-17,sc,-34.2523197715917
2020-04-17,tn,-34.1228234413031
2020-04-17,tx,-38.9098453413806
2020-04-17,va,-30.8575100991553
2020-04-17,wv,-36.8574108818011
2020-04-17,il,-34.6029398169548
2020-04-17,in,-37.6582579723941
2020-04-17,ia,-31.3860045146727
2020-04-17,ks,-35.7103422892897
2020-04-17,mi,-34.7946725860155
2020-04-17,mn,-37.9485756566778
2020-04-17,mo,-33.4133949191686
2020-04-17,ne,-32.8685258964143
2020-04-17,nd,-37.5022238035937
2020-04-17,oh,-33.7023831863389
2020-04-17,sd,-27.0864381520119
2020-04-17,wi,-35.8295557570263
2020-04-17,ct,-34.6674027049407
2020-04-17,me,-36.5996722159924
2020-04-17,ma,-37.854161115552
2020-04-17,nh,-41.5100965759438
2020-04-17,nj,-34.776688453159
2020-04-17,ny,-36.3310344827586
2020-04-17,pa,-35.8669392306263
2020-04-17,ri,-32.9061405126314
2020-04-17,vt,-44.7244227203775
2020-04-18,ak,-31.1856617647059
2020-04-18,az,-40.6904149834741
2020-04-18,ca,-35.3438228438228
2020-04-18,co,-41.10601665575
2020-04-18,hi,-50.0692840646651
2020-04-18,id,-39.8457152440047
2020-04-18,mt,-38.1505854200496
2020-04-18,nv,-40.4291520937707
2020-04-18,nm,-40.6889128094725
2020-04-18,or,-39.0368478657424
2020-04-18,ut,-42.5959614335092
2020-04-18,wa,-34.9799234288916
2020-04-18,wy,-31.9496739829185
2020-04-18,al,-30.9077054957615
2020-04-18,ar,-37.7187356848374
2020-04-18,dc,-29.7632871817776
2020-04-18,de,-33.8088180807706
2020-04-18,fl,-40.1282170398588
2020-04-18,ga,-35.1857049303022
2020-04-18,ky,-27.2450383179407
2020-04-18,la,-33.9443565646227
2020-04-18,md,-30.1346188830271
2020-04-18,ms,-33.5319862184561
2020-04-18,nc,-33.8807898136187
2020-04-18,ok,-33.5104868558413
2020-04-18,sc,-34.6623851574347
2020-04-18,tn,-34.3472157229761
2020-04-18,tx,-39.2702244012823
2020-04-18,va,-31.2035251996695
2020-04-18,wv,-36.9271224643126
2020-04-18,il,-34.9634834057502
2020-04-18,in,-37.8909229595728
2020-04-18,ia,-31.6402020931072
2020-04-18,ks,-35.9624931053503
2020-04-18,mi,-35.1368849426563
2020-04-18,mn,-38.3149912142791
2020-04-18,mo,-33.6845997411721
2020-04-18,ne,-33.1131819415543
2020-04-18,nd,-37.9331793140217
2020-04-18,oh,-34.0054393697834
2020-04-18,sd,-27.1761416589003
2020-04-18,wi,-36.1997100398695
2020-04-18,ct,-35.1187189398123
2020-04-18,me,-36.6862372647211
2020-04-18,ma,-37.903440917578
2020-04-18,nh,-41.7537084174493
2020-04-18,nj,-35.1012623739896
2020-04-18,ny,-36.8106617647059
2020-04-18,pa,-36.1895910780669
2020-04-18,ri,-32.9704797047971
2020-04-18,vt,-44.7357364927317
2020-04-19,ak,-31.3012247904964
2020-04-19,az,-40.9691629955947
2020-04-19,ca,-35.8760081624721
2020-04-19,co,-41.5552855407047
2020-04-19,hi,-50.3231763619575
2020-04-19,id,-40.1576784366351
2020-04-19,mt,-38.3393131727319
